angleX,angleY,angleZ,Time,
15,-46,7,23:32:33,
5,-48,6,23:32:34,
8,-40,-1,23:32:35,
17,-48,5,23:32:35,
17,-42,15,23:32:35,
14,-34,6,23:32:36,
4,-39,9,23:32:36,
13,-33,13,23:32:36,
9,-41,21,23:32:36,
20,-39,18,23:32:36,
8,-35,12,23:32:36,
4,-36,22,23:32:36,
13,-40,28,23:32:36,
10,-44,39,23:32:36,
14,-37,31,23:32:36,
17,-27,33,23:32:36,
14,-32,45,23:32:36,
5,-27,50,23:32:36,
10,-26,40,23:32:36,
15,-34,35,23:32:37,
27,-40,46,23:32:37,
29,-12,46,23:32:37,
27,-17,35,23:32:37,
18,-22,40,23:32:37,
23,-14,32,23:32:38,
35,-11,33,23:32:38,
24,-16,38,23:32:38,
27,-24,32,23:32:38,
36,-12,45,23:32:41,
25,-16,40,23:32:41,
24,-18,50,23:32:41,
20,-22,39,23:32:42,
20,-34,43,23:32:42,
13,-45,38,23:32:42,
14,-38,26,23:32:42,
5,-33,24,23:32:42,
11,-29,31,23:32:42,
19,-22,35,23:32:42,
14,-19,46,23:32:42,
20,-13,39,23:32:42,
20,-1,42,23:32:42,
14,-18,47,23:32:43,
9,-17,37,23:32:43,
16,-23,43,23:32:43,
22,-15,41,23:32:43,
16,-6,42,23:32:44,
17,-16,42,23:32:45,
16,-24,36,23:32:45,
21,-8,42,23:32:45,
22,-18,40,23:32:46,
19,-18,30,23:32:50,
27,-23,49,23:32:50,
28,-33,44,23:32:50,
16,-27,37,23:32:50,
12,-17,37,23:32:50,
25,-18,39,23:32:50,
17,-24,45,23:32:50,
16,-24,35,23:32:51,
16,-36,42,23:32:51,
10,-47,38,23:32:51,
8,-34,38,23:32:51,
3,-25,39,23:32:51,
7,-15,40,23:32:51,
11,-5,42,23:32:51,
14,-13,49,23:32:51,
17,-5,43,23:32:52,
29,-8,41,23:33:05,
19,-7,42,23:33:06,
32,-8,40,23:33:07,
20,-6,41,23:33:08,
