angleX,angleY,angleZ,Time,Label
43,-20,-10,23:17:12,Long Standing
43,-19,-10,23:17:12,Long Standing
43,-20,-10,23:17:13,Long Standing
43,-19,-10,23:17:13,Long Standing
43,-20,-10,23:17:14,Long Standing
43,-20,-10,23:17:14,Long Standing
36,-30,-4,23:17:15,Bowing
17,-42,-2,23:17:15,Bowing
0,-48,-14,23:17:16,Bowing
-7,-48,-16,23:17:16,Bowing
-8,-44,-20,23:17:17,Bowing
-7,-44,-20,23:17:17,Bowing
-8,-44,-20,23:17:18,Bowing
-7,-43,-18,23:17:18,Bowing
-8,-44,-19,23:17:19,Bowing
-9,-44,-19,23:17:19,Bowing
-8,-44,-18,23:17:20,Bowing
-11,-51,-13,23:17:20,Bowing
-1,-45,-7,23:17:21,Short Standing
14,-46,3,23:17:21,Short Standing
16,-45,5,23:17:22,Short Standing
13,-46,5,23:17:22,Short Standing
14,-46,7,23:17:23,Short Standing
18,-46,2,23:17:23,Short Standing
13,-34,5,23:17:24,Short Standing
34,-35,7,23:17:24,1st Prostration
25,-43,32,23:17:25,1st Prostration
36,-13,33,23:17:26,1st Prostration
36,-20,25,23:17:26,1st Prostration
36,-21,24,23:17:27,1st Prostration
36,-21,25,23:17:27,1st Prostration
35,-21,24,23:17:28,1st Prostration
36,-21,24,23:17:28,1st Prostration
36,-17,33,23:17:29,Short Sitting
16,-32,31,23:17:29,Short Sitting
19,-24,32,23:17:30,Short Sitting
27,-10,37,23:17:30,Short Sitting
30,-9,37,23:17:31,Short Sitting
29,-6,39,23:17:31,Short Sitting
24,-18,35,23:17:32,Short Sitting
31,-15,33,23:17:32,Short Sitting
31,-25,27,23:17:33,2nd Prostration
32,-28,22,23:17:33,2nd Prostration
33,-28,22,23:17:34,2nd Prostration
33,-27,23,23:17:34,2nd Prostration
33,-27,22,23:17:35,2nd Prostration
33,-27,22,23:17:35,2nd Prostration
32,-26,22,23:17:36,2nd Prostration
30,-43,37,23:17:36,2nd Prostration
14,-38,21,23:17:37,2nd Prostration
31,-26,37,23:17:37,2nd Prostration
24,10,43,23:17:38,2nd Prostration
13,-18,32,23:17:38,2nd Prostration
22,-32,12,23:17:39,Long Standing
47,-18,-15,23:17:39,Long Standing
42,-17,-10,23:17:40,Long Standing
42,-17,-7,23:17:40,Long Standing
47,-20,-4,23:17:41,Long Standing
44,-19,-10,23:17:41,Long Standing
46,-18,-10,23:17:42,Long Standing
43,-19,-9,23:17:42,Long Standing
44,-19,-9,23:17:43,Long Standing
44,-19,-8,23:17:43,Long Standing
43,-19,-9,23:17:44,Long Standing
43,-19,-10,23:17:44,Long Standing
44,-19,-9,23:17:45,Long Standing
44,-19,-8,23:17:45,Long Standing
45,-19,-7,23:17:46,Long Standing
43,-19,-8,23:17:46,Long Standing
43,-19,-9,23:17:47,Long Standing
44,-19,-9,23:17:47,Long Standing
43,-19,-8,23:17:48,Long Standing
43,-19,-8,23:17:48,Long Standing
43,-19,-9,23:17:49,Long Standing
30,-26,-1,23:17:49,Bowing
17,-44,-2,23:17:50,Bowing
-8,-45,-15,23:17:50,Bowing
-6,-41,-19,23:17:51,Bowing
-1,-45,-21,23:17:51,Bowing
-1,-44,-19,23:17:52,Bowing
-1,-44,-20,23:17:52,Bowing
-2,-45,-21,23:17:53,Bowing
0,-47,-17,23:17:53,Bowing
-5,-47,-9,23:17:54,Short Standing
10,-46,-3,23:17:54,Short Standing
11,-49,-6,23:17:55,Short Standing
14,-47,3,23:17:55,Short Standing
13,-46,3,23:17:56,Short Standing
18,-33,5,23:17:56,Short Standing
19,-44,-4,23:17:57,Short Standing
19,-12,19,23:17:57,1st Prostration
21,-37,24,23:17:58,1st Prostration
46,-21,32,23:17:58,1st Prostration
35,-20,26,23:17:59,1st Prostration
35,-23,24,23:17:59,1st Prostration
36,-24,22,23:18:00,1st Prostration
35,-26,22,23:18:00,1st Prostration
33,-27,21,23:18:01,1st Prostration
32,-23,27,23:18:01,1st Prostration
23,-36,26,23:18:02,Short Sitting
24,-25,38,23:18:02,Short Sitting
30,-9,37,23:18:03,Short Sitting
29,-14,35,23:18:03,Short Sitting
31,-13,35,23:18:04,Short Sitting
23,-9,28,23:18:04,Short Sitting
30,-22,26,23:18:05,2nd Prostration
34,-14,31,23:18:05,2nd Prostration
34,-22,26,23:18:06,2nd Prostration
34,-22,26,23:18:06,2nd Prostration
34,-22,25,23:18:07,2nd Prostration
35,-22,26,23:18:07,2nd Prostration
34,-23,25,23:18:08,2nd Prostration
35,-21,26,23:18:08,2nd Prostration
35,-22,26,23:18:09,2nd Prostration
35,-23,25,23:18:09,2nd Prostration
34,-17,29,23:18:10,2nd Prostration
22,-27,32,23:18:10,2nd Prostration
23,-27,32,23:18:11,2nd Prostration
30,-8,36,23:18:11,Long Sitting
33,-8,35,23:18:12,Long Sitting
33,-7,34,23:18:12,Long Sitting
32,-9,35,23:18:13,Long Sitting
31,-7,36,23:18:13,Long Sitting
31,-6,36,23:18:14,Long Sitting
32,-7,36,23:18:14,Long Sitting
28,-8,37,23:18:15,Long Sitting
32,-7,36,23:18:15,Long Sitting
31,-5,37,23:18:16,Long Sitting
31,-5,36,23:18:16,Long Sitting
31,-6,36,23:18:17,Long Sitting
32,-5,35,23:18:17,Long Sitting
32,-5,35,23:18:18,Long Sitting
36,-5,37,23:18:18,Long Sitting
33,-4,36,23:18:19,Long Sitting
32,-5,35,23:18:19,Long Sitting
32,-5,36,23:18:20,Long Sitting
32,-5,35,23:18:20,Long Sitting
33,-10,32,23:18:21,Long Sitting
22,-41,6,23:18:21,Long Standing
2,-43,-4,23:18:22,Long Standing
14,-44,0,23:18:22,Long Standing
1,-26,27,23:18:23,Long Standing
24,-43,15,23:18:23,Long Standing
48,-23,-7,23:18:24,Long Standing
46,-21,-5,23:18:24,Long Standing
47,-22,-3,23:18:25,Long Standing
42,-20,-11,23:18:25,Long Standing
44,-19,-10,23:18:26,Long Standing
43,-20,-9,23:18:26,Long Standing
43,-20,-10,23:18:27,Long Standing
43,-20,-9,23:18:27,Long Standing
43,-19,-7,23:18:28,Long Standing
43,-21,-8,23:18:28,Long Standing
43,-20,-9,23:18:29,Long Standing
43,-20,-8,23:18:29,Long Standing
43,-20,-8,23:18:30,Long Standing
43,-20,-8,23:18:30,Long Standing
43,-20,-8,23:18:31,Long Standing
43,-20,-8,23:18:31,Long Standing
43,-20,-8,23:18:32,Long Standing
43,-20,-8,23:18:32,Long Standing
43,-20,-8,23:18:33,Long Standing
43,-20,-8,23:18:33,Long Standing
34,-38,-8,23:18:34,Bowing
-2,-48,-17,23:18:34,Bowing
-10,-44,-19,23:18:35,Bowing
-7,-42,-24,23:18:35,Bowing
-7,-42,-23,23:18:36,Bowing
-5,-42,-23,23:18:36,Bowing
-4,-42,-24,23:18:37,Bowing
-5,-42,-23,23:18:37,Bowing
-5,-43,-23,23:18:38,Bowing
3,-48,-12,23:18:38,Short Standing
12,-46,3,23:18:39,Short Standing
16,-46,10,23:18:39,Short Standing
16,-44,8,23:18:40,Short Standing
13,-48,12,23:18:40,Short Standing
24,-37,0,23:18:41,Short Standing
37,-37,-1,23:18:41,1st Prostration
27,-14,28,23:18:42,1st Prostration
