angleX,angleY,angleZ,Time,
35,-16,43,82870,
33,-24,37,82870,
22,-13,40,82870,
12,-19,31,82870,
23,-18,38,82870,
14,-24,31,82870,
11,-35,32,82870,
6,-35,22,82870,
9,-47,22,82870,
20,-49,25,82870,
17,-42,36,82871,
22,-27,38,82871,
27,-15,35,82871,
24,-25,34,82871,
32,-30,44,82871,
24,-29,28,82871,
17,-18,28,82871,
30,-12,41,82871,
35,-20,47,82871,
27,-24,33,82871,
16,-22,28,82871,
29,-14,39,82871,
21,-21,32,82871,
29,-16,40,82871,
27,-24,33,82871,
25,-28,43,82875,
21,-35,33,82875,
16,-27,22,82875,
19,-18,26,82875,
29,-29,35,82875,
30,-42,28,82875,
16,-39,28,82875,
20,-30,25,82875,
13,-28,34,82875,
24,-29,36,82875,
20,-19,35,82875,
12,-10,38,82875,
25,-4,39,82875,
10,-5,43,82875,
19,-10,38,82875,
25,-18,41,82876,
22,-5,41,82877,
19,-16,42,82877,
16,-24,35,82878,
22,-22,44,82878,
18,-31,46,82878,
22,-13,42,82878,
24,-3,40,82878,
39,-7,36,82878,
29,-16,34,82878,
28,-26,25,82883,
27,-21,40,82883,
24,-31,29,82883,
22,-31,18,82883,
23,-25,33,82883,
26,-25,45,82883,
24,-33,33,82883,
26,-32,43,82883,
25,-46,39,82883,
19,-48,28,82883,
14,-46,14,82883,
9,-37,11,82884,
7,-34,24,82884,
12,-42,20,82884,
10,-35,28,82884,
18,-27,29,82884,
17,-36,35,82884,
15,-38,47,82884,
6,-31,34,82884,
8,-45,28,82885,
4,-47,16,82885,
5,-38,24,82885,
10,-43,15,82885,
4,-36,10,82885,
1,-34,21,82885,
10,-47,26,82885,
17,-57,26,82885,
7,-63,24,82885,
5,-76,17,82885,
7,-83,10,82885,
15,-76,-10,82885,
5,-57,-14,82885,
-13,-50,-9,82885,
-2,-54,-7,82885,
3,-54,2,82885,
9,-46,1,82885,
-12,-41,9,82886,
0,-47,3,82886,
18,-44,1,82886,
9,-38,0,82886,
9,-40,-10,82886,
18,-43,-5,82886,
22,-42,7,82886,
10,-42,3,82886,
7,-46,17,82886,
11,-46,0,82886,
2,-47,-13,82886,
14,-50,-5,82886,
15,-50,11,82886,
23,-52,3,82886,
33,-52,4,82886,
35,-41,1,82886,
32,-31,3,82887,
33,-19,2,82887,
17,-42,8,82887,
35,-19,-1,82887,
44,0,2,82887,
42,-11,-4,82887,
47,-20,-11,82887,
41,-12,-10,82887,
50,-16,-15,82887,
39,-16,-13,82887,
37,-26,-8,82901,
37,-35,-2,82901,
27,-33,2,82901,
17,-34,-1,82902,
17,-44,-6,82902,
26,-54,-4,82902,
19,-48,-8,82902,
9,-48,-10,82902,
6,-50,-20,82902,
6,-42,-11,82902,
-8,-47,-16,82902,
4,-46,-16,82907,
9,-46,-7,82907,
15,-44,1,82908,
6,-43,-4,82909,
16,-46,2,82910,
17,-36,3,82910,
16,-25,5,82910,
12,-34,1,82910,
18,-47,4,82910,
25,-55,7,82910,
18,-60,13,82910,
21,-52,20,82910,
22,-50,34,82910,
16,-59,17,82910,
20,-59,30,82910,
14,-49,20,82911,
12,-36,19,82911,
20,-36,32,82911,
11,-39,36,82911,
20,-41,30,82911,
30,-35,27,82911,
19,-35,30,82911,
32,-31,27,82911,
27,-25,34,82911,
26,-31,23,82911,
22,-21,22,82911,
37,-31,37,82911,
44,-38,21,82911,
28,-27,26,82911,
17,-21,28,82911,
39,-28,35,82911,
47,-31,25,82911,
21,-22,18,82911,
18,-13,33,82911,
47,-21,37,82911,
43,-30,22,82911,
24,-18,24,82911,
32,-12,31,82911,
44,-20,34,82911,
40,-23,25,82911,
31,-14,24,82911,
39,-18,32,82911,
33,-15,24,82911,
42,-15,29,82911,
35,-19,23,82912,
31,-26,30,82915,
27,-31,21,82915,
22,-36,13,82915,
27,-45,27,82915,
35,-44,35,82915,
19,-38,27,82915,
23,-40,38,82915,
3,-38,29,82915,
14,-30,29,82915,
9,-32,20,82915,
12,-22,27,82916,
11,-24,37,82916,
17,-15,41,82916,
22,-5,43,82916,
26,-14,38,82916,
22,-9,50,82917,
17,-1,40,82917,
20,-11,44,82917,
18,-19,38,82917,
12,-25,29,82917,
27,-30,33,82918,
35,-44,42,82918,
21,-32,40,82918,
13,-21,32,82918,
23,-30,35,82918,
28,-13,41,82918,
24,-20,35,82918,
30,-24,26,82919,
33,-16,36,82921,
32,-26,43,82921,
29,-35,36,82921,
26,-25,30,82921,
29,-15,29,82921,
32,-26,26,82921,
21,-24,31,82922,
30,-18,45,82922,
28,-26,28,82922,
25,-17,43,82922,
29,-27,38,82922,
25,-20,29,82922,
25,-24,39,82922,
22,-22,21,82922,
20,-27,34,82922,
22,-37,39,82922,
15,-45,32,82922,
21,-39,40,82922,
11,-36,33,82922,
2,-31,29,82922,
3,-28,39,82923,
15,-20,40,82923,
21,-15,47,82923,
15,-15,37,82923,
9,-11,46,82923,
19,-10,41,82923,
