angleX,angleY,angleZ,Time,
9,-21,29,83540,
14,-16,40,83540,
21,-20,46,83540,
30,-31,50,83540,
50,-37,45,83540,
38,-25,34,83540,
20,-19,31,83540,
6,-18,30,83540,
6,-19,19,83541,
19,-23,19,83541,
26,-29,38,83541,
30,-39,35,83541,
15,-35,32,83541,
18,-46,26,83541,
16,-36,28,83541,
18,-40,17,83541,
7,-45,14,83541,
17,-46,14,83541,
11,-44,3,83541,
8,-53,18,83541,
27,-57,29,83541,
40,-66,26,83541,
18,-60,16,83541,
10,-42,26,83541,
23,-23,25,83541,
31,-16,26,83541,
33,-31,28,83542,
33,-43,23,83542,
26,-29,27,83542,
37,-31,26,83542,
23,-26,22,83542,
32,-19,32,83542,
37,-21,23,83545,
36,-13,31,83545,
32,-23,30,83545,
33,-30,21,83545,
29,-39,27,83545,
19,-35,30,83546,
12,-28,33,83546,
-4,-21,35,83546,
8,-24,37,83546,
14,-29,30,83546,
13,-31,42,83546,
9,-25,28,83546,
12,-20,40,83546,
16,-10,43,83546,
22,-2,45,83547,
24,-11,40,83547,
34,-6,47,83547,
27,-9,38,83547,
19,-17,41,83548,
24,-27,38,83548,
26,-37,44,83548,
24,-23,40,83548,
28,-13,43,83548,
27,-2,38,83548,
30,-12,34,83549,
30,-23,31,83549,
30,-14,39,83551,
20,-19,36,83552,
25,-30,30,83552,
22,-41,33,83552,
12,-43,38,83552,
4,-33,34,83552,
10,-32,43,83552,
-1,-23,40,83552,
11,-20,43,83552,
4,-11,39,83552,
14,-11,40,83553,
24,-8,41,83554,
29,-9,31,83559,
33,-20,36,83560,
32,-20,25,83560,
24,-16,30,83560,
23,-30,28,83560,
31,-35,22,83560,
24,-41,18,83560,
18,-41,9,83560,
34,-40,10,83560,
24,-42,4,83560,
26,-43,-6,83561,
14,-52,-7,83561,
3,-49,-6,83561,
6,-51,-19,83561,
17,-45,-11,83561,
14,-48,0,83561,
16,-40,7,83561,
19,-45,16,83561,
26,-37,26,83561,
27,-30,35,83562,
34,-21,37,83562,
25,-12,36,83562,
15,-4,34,83562,
21,3,39,83562,
33,2,45,83562,
23,2,49,83562,
17,9,42,83562,
4,13,42,83562,
11,-2,45,83562,
17,-11,47,83562,
34,-12,49,83562,
46,-13,49,83562,
35,-11,42,83562,
29,-12,33,83562,
15,-13,31,83562,
29,-26,27,83563,
29,-37,22,83563,
19,-34,23,83563,
29,-32,20,83563,
21,-41,17,83563,
39,-51,19,83563,
49,-56,18,83563,
38,-57,2,83563,
29,-41,3,83563,
36,-33,0,83563,
35,-23,-4,83563,
28,-17,0,83563,
44,-16,-9,83563,
38,-11,-16,83564,
48,-10,-16,83564,
46,-12,-6,83564,
40,-15,-15,83564,
29,-19,-15,83564,
43,-33,2,83564,
50,-8,-12,83564,
43,-16,-15,83564,
49,-8,-9,83564,
43,-12,-16,83567,
35,-18,-13,83573,
37,-24,-4,83573,
34,-31,7,83573,
26,-38,2,83573,
15,-43,6,83573,
26,-44,3,83573,
17,-41,-1,83574,
9,-46,-8,83574,
9,-55,-18,83574,
1,-51,-13,83574,
9,-51,-6,83574,
-1,-47,-5,83574,
-2,-49,-17,83575,
0,-40,-23,83575,
1,-39,-12,83575,
-10,-44,-15,83575,
-19,-44,-21,83575,
-8,-48,-24,83575,
2,-50,-23,83575,
-4,-43,-19,83575,
3,-51,-17,83578,
11,-46,-12,83578,
13,-41,-3,83578,
15,-45,8,83579,
25,-43,7,83579,
12,-52,7,83580,
20,-45,0,83580,
29,-38,2,83580,
22,-29,0,83581,
15,-23,6,83581,
21,-32,6,83581,
23,-44,6,83581,
22,-35,-4,83581,
33,-41,-7,83581,
42,-38,-20,83581,
22,-40,-5,83581,
46,-42,-4,83581,
20,-43,-7,83581,
12,-39,-14,83581,
25,-31,-10,83581,
41,-27,2,83581,
49,-33,8,83581,
33,-27,0,83581,
42,-34,6,83581,
37,-24,10,83581,
33,-19,18,83582,
37,-19,30,83582,
28,-12,31,83582,
14,-11,33,83582,
19,-21,33,83582,
12,-30,20,83582,
20,-42,23,83582,
14,-49,29,83582,
23,-40,24,83582,
13,-43,26,83582,
15,-41,16,83582,
25,-50,37,83582,
44,-57,50,83582,
43,-55,33,83582,
20,-38,20,83582,
6,-24,23,83582,
18,-19,33,83582,
40,-18,35,83582,
31,-28,29,83582,
34,-16,29,83582,
43,-20,31,83583,
32,-14,20,83583,
49,-17,32,83583,
37,-18,29,83583,
36,-23,20,83586,
40,-14,26,83586,
28,-21,22,83586,
40,-30,25,83586,
28,-32,28,83587,
18,-35,33,83587,
14,-26,24,83587,
12,-24,34,83587,
15,-18,46,83587,
9,-12,38,83587,
15,-5,43,83587,
21,-14,42,83587,
29,-10,37,83588,
21,-5,44,83589,
26,-12,38,83589,
16,-15,37,83589,
23,-22,35,83589,
17,-30,37,83590,
27,-28,39,83590,
35,-26,48,83590,
25,-20,40,83590,
21,-17,31,83590,
26,-17,40,83590,
32,-5,41,83590,
26,-12,36,83590,
36,-9,37,83590,
29,-14,31,83590,
35,-22,29,83591,
30,-21,38,83593,
31,-17,28,83594,
24,-20,35,83594,
20,-22,24,83594,
26,-24,34,83594,
35,-32,43,83594,
37,-43,46,83594,
27,-51,46,83594,
19,-54,38,83594,
18,-43,29,83594,
14,-40,19,83594,
15,-32,25,83594,
20,-27,34,83594,
18,-15,33,83594,
20,-6,38,83594,
26,-6,48,83595,
25,-7,37,83595,
17,-12,43,83595,
27,-7,41,83596,
17,-11,43,83596,
25,-5,39,83604,
16,-6,44,83606,
27,-5,42,83607,
17,-5,43,83608,
28,-5,42,83608,
